agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_reg_rbd_2014,nom_reg_rbd_2014,cod_pro_rbd_2014,nom_pro_rbd_2014,cod_com_rbd_2014,nom_com_rbd_2014,nom_deprov_rbd_2014,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect2m_rbd,nalu_mate2m_rbd,nalu_nat2m_rbd,prom_lect2m_rbd,prom_mate2m_rbd,prom_nat2m_rbd,dif_lect2m_rbd,dif_mate2m_rbd,difgru_lect2m_rbd,difgru_mate2m_rbd,difgru_nat2m_rbd,sigdif_lect2m_rbd,sigdif_mate2m_rbd,siggru_lect2m_rbd,siggru_mate2m_rbd,siggru_nat2m_rbd,marca_lect2m_rbd,marca_mate2m_rbd,marca_nat2m_rbd,marcadif_lect2m_rbd,marcadif_mate2m_rbd,palu_eda_ins_lect2m_rbd,palu_eda_ele_lect2m_rbd,palu_eda_ade_lect2m_rbd,palu_eda_ins_mate2m_rbd,palu_eda_ele_mate2m_rbd,palu_eda_ade_mate2m_rbd,marca_eda_lect2m_rbd,marca_eda_mate2m_rbd,noaplica
2014,20151009,final20151009v1,2m,25556,4,COLEGIO SOCHIDES,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,57,55,55,204,209,219,-13,-8,-36,-34,-14,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,89.5,10.5,0,78.2,18.2,3.6,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25557,2,ESC BASICA PART EMILIA GONZALEZ ESPINOZA,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,21,19,19,256,240,240,10,6,16,-3,7,No significativa,No significativa,Positiva y significativa,No significativa,No significativa,,,,,,47.6,28.6,23.8,57.9,42.1,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25558,0,COLEGIO PARTICULAR ALTAZOR,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,56,54,56,316,334,310,24,5,38,26,30,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,5.4,19.6,75,7.4,24.1,68.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25562,9,ESC BASICA PART SAN JOSE DE LA FAMILIA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13112,LA PINTANA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13112,LA PINTANA,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,66,67,67,274,317,264,2,9,34,74,31,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,24.2,43.9,31.8,7.5,43.3,49.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25571,8,COLEGIO PARTICULAR SAN JOSE DE PUENTE ALTO,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio,Urbano,35,37,37,246,247,248,20,-6,-18,-34,-11,Positiva y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,51.4,28.6,20,51.4,43.2,5.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25577,7,COLEGIO PART. FAMILIA DE NAZARETH,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio,Urbano,70,65,65,259,249,240,13,-33,-5,-32,-19,Positiva y significativa,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,35.7,45.7,18.6,49.2,40,10.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25580,7,COLEGIO PARTICULAR MIRADOR,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio,Urbano,74,74,74,242,269,259,-37,-22,-22,-12,0,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,No significativa,,,,,,56.8,23,20.3,41.9,44.6,13.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25589,0,COLEGIO JESUS SERVIDOR,13,REGIÓN METROPOLITANA,1,SANTIAGO,13122,PEÑALOLÉN,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13122,PEÑALOLÉN,SANTIAGO ORIENTE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,34,34,34,260,254,228,-16,-1,20,11,-5,Negativa y significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,,,,,,29.4,52.9,17.6,44.1,47.1,8.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25591,2,LICEO TECNICO PROFESIONAL DE BUIN,13,REGIÓN METROPOLITANA,4,MAIPO,13402,BUIN,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13402,BUIN,SANTIAGO SUR,Corporación Municipal,Municipal,Bajo,Urbano,180,185,185,251,233,232,16,3,28,16,12,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,44.4,40.6,15,63.2,33,3.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25592,0,CENTRO EDUCATIVO LA PUERTA,13,REGIÓN METROPOLITANA,3,CHACABUCO,13301,COLINA,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,3,CHACABUCO,13301,COLINA,SANTIAGO NORTE,Corporación Municipal,Municipal,Bajo,Urbano,11,10,11,199,192,183,-5,-8,-24,-25,-37,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,81.8,18.2,0,100,0,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25599,8,COLEGIO PART. SAN PEDRO DE QUILICURA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13125,QUILICURA,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13125,QUILICURA,SANTIAGO NORTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,50,50,50,235,224,229,-18,-10,-29,-57,-30,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,54,34,12,68,30,2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25602,1,ESC. PART. PABLO APOSTOL DE BUIN,13,REGIÓN METROPOLITANA,4,MAIPO,13402,BUIN,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13402,BUIN,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,27,26,26,290,290,269,-8,-10,12,-18,-11,No significativa,No significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,,,,,11.1,44.4,44.4,19.2,61.5,19.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25611,0,ESCUELA BASICA N°1889 BARRIE MONTESSORI Nº 2,13,REGIÓN METROPOLITANA,1,SANTIAGO,13122,PEÑALOLÉN,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13122,PEÑALOLÉN,SANTIAGO ORIENTE,Particular pagado,Particular pagado,Alto,Urbano,11,12,11,235,243,261,,,-55,-91,-43,,,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,54.5,45.5,0,50,41.7,8.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25613,7,COLEGIO PEDRO APOSTOL,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,58,55,55,287,300,279,-4,-6,47,57,46,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,13.8,37.9,48.3,16.4,41.8,41.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25615,3,COLEGIO POLIVALENTE SAINT PETER COLLEGE,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular subvencionado,Particular subvencionado,Bajo,Urbano,45,46,46,229,229,228,1,10,6,12,8,No significativa,No significativa,No significativa,Positiva y significativa,No significativa,,,,,,68.9,26.7,4.4,63,30.4,6.5,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25625,0,COLEGIO PART. SWEDENBORG COLLEGE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13118,MACUL,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13118,MACUL,SANTIAGO ORIENTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,24,24,24,284,329,294,29,18,6,21,14,Positiva y significativa,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,,12.5,54.2,33.3,8.3,20.8,70.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25630,7,LICEO POLIV. SAN JOSE DE LO BARNECHEA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13115,LO BARNECHEA,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13115,LO BARNECHEA,SANTIAGO ORIENTE,Particular subvencionado,Particular subvencionado,Bajo,Urbano,20,21,21,227,203,211,15,1,4,-14,-9,No significativa,No significativa,No significativa,Negativa y significativa,No significativa,,,,,,75,25,0,90.5,9.5,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25640,4,COLEGIO  MANQUECURA PUENTE ALTO,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular pagado,Particular pagado,Alto,Urbano,24,25,26,299,339,306,-8,17,9,5,2,No significativa,Positiva y significativa,Positiva y significativa,No significativa,No significativa,,,,,,8.3,29.2,62.5,4,16,80,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25644,7,COLEGIO PART. NEW LITTLE COLLEGE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,42,49,49,240,244,251,-40,-53,-38,-64,-29,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,50,38.1,11.9,51,40.8,8.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25645,5,COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL,13,REGIÓN METROPOLITANA,1,SANTIAGO,13105,EL BOSQUE,SANTIAGO SUR,13,REGIÓN METROPOLITANA,1,SANTIAGO,13105,EL BOSQUE,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,270,280,280,259,278,254,11,4,19,35,21,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,Alumnos insuficientes,,,40.4,40,19.6,25.4,57.9,16.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25650,1,COLEGIO AMERICAN BRITISH COLLEGE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular pagado,Particular pagado,Alto,Urbano,119,113,112,287,345,313,-21,-17,-3,11,9,Negativa y significativa,Negativa y significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,,21,31.9,47.1,1.8,16.8,81.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25654,4,COLEGIO EVEREST,13,REGIÓN METROPOLITANA,1,SANTIAGO,13115,LO BARNECHEA,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13115,LO BARNECHEA,SANTIAGO ORIENTE,Particular pagado,Particular pagado,Alto,Urbano,201,198,198,277,336,291,-27,-23,-13,2,-13,Negativa y significativa,Negativa y significativa,Negativa y significativa,No significativa,Negativa y significativa,,,,,,30.8,26.4,42.8,1.5,30.3,68.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25655,2,COLEGIO SANTO TOMAS DE AQUINO,13,REGIÓN METROPOLITANA,1,SANTIAGO,13105,EL BOSQUE,SANTIAGO SUR,13,REGIÓN METROPOLITANA,1,SANTIAGO,13105,EL BOSQUE,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio,Urbano,55,53,53,280,291,255,-7,1,16,10,-4,No significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,,,,,,25.5,34.5,40,22.6,41.5,35.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25666,8,COLEGIO  UNITED COLLEGE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13123,PROVIDENCIA,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13123,PROVIDENCIA,SANTIAGO ORIENTE,Particular pagado,Particular pagado,Alto,Urbano,31,32,32,234,263,232,-24,-14,-56,-71,-72,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,71,19.4,9.7,46.9,43.8,9.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25669,2,COLEGIO HIGHLANDS,13,REGIÓN METROPOLITANA,3,CHACABUCO,13301,COLINA,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,3,CHACABUCO,13301,COLINA,SANTIAGO NORTE,Particular pagado,Particular pagado,Alto,Urbano,33,39,39,313,346,326,-9,-30,23,12,22,No significativa,Negativa y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,6.1,15.2,78.8,0,28.2,71.8,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25671,4,COLEGIO SAN MARTIN DE PORRES DE LA PINTANA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13112,LA PINTANA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13112,LA PINTANA,CORDILLERA,Particular subvencionado,Particular subvencionado,Bajo,Urbano,39,42,43,203,189,202,-5,-13,-20,-28,-18,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,84.6,10.3,5.1,85.7,14.3,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25675,7,COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL,13,REGIÓN METROPOLITANA,1,SANTIAGO,13130,SAN MIGUEL,SANTIAGO CENTRO,13,REGIÓN METROPOLITANA,1,SANTIAGO,13130,SAN MIGUEL,SANTIAGO CENTRO,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,71,75,76,279,310,300,-9,-18,1,2,20,No significativa,Negativa y significativa,No significativa,No significativa,Positiva y significativa,,,,,,26.8,21.1,52.1,5.3,49.3,45.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25676,5,COLEGIO POLIVALENTE ELISA VALDES,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular subvencionado,Particular subvencionado,Bajo,Urbano,71,71,69,258,291,237,-9,9,35,74,17,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,38,32.4,29.6,21.1,49.3,29.6,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25681,1,COLEGIO OXFORD,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,24,24,23,238,245,243,-12,1,-26,-36,-16,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,62.5,20.8,16.7,41.7,50,8.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25686,2,COLEGIO TRIGAL,13,REGIÓN METROPOLITANA,1,SANTIAGO,13120,ÑUÑOA,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13120,ÑUÑOA,SANTIAGO ORIENTE,Particular pagado,Particular pagado,Alto,Urbano,36,41,40,213,211,223,1,-22,-77,-123,-81,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,77.8,19.4,2.8,73.2,19.5,7.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25692,7,COLEGIO PART. MANSO DE VELASCO MELIPILLA,13,REGIÓN METROPOLITANA,5,MELIPILLA,13501,MELIPILLA,TALAGANTE,13,REGIÓN METROPOLITANA,5,MELIPILLA,13501,MELIPILLA,TALAGANTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,23,27,26,297,305,301,2,,19,-3,21,No significativa,,Positiva y significativa,No significativa,Positiva y significativa,,,,,Ajenas a la Agencia: Resultados no representativos,13,26.1,60.9,3.7,63,33.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25693,5,COLEGIO MADRE DE LA DIVINA PROVIDENC,13,REGIÓN METROPOLITANA,1,SANTIAGO,13118,MACUL,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13118,MACUL,SANTIAGO ORIENTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,27,28,26,296,336,299,-16,2,18,28,19,Negativa y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,18.5,25.9,55.6,0,35.7,64.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25695,1,COLEGIO DE LA INMACULADA CONCEPCIÓN,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,65,66,66,286,317,286,-9,13,8,9,6,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,21.5,29.2,49.2,10.6,36.4,53,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25700,1,COLEGIO LOS ALPES MAIPU,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,48,51,51,233,260,244,-19,-31,-45,-48,-36,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,62.5,29.2,8.3,43.1,37.3,19.6,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25703,6,COLEGIO PART. ALCANTARA DE LA FLORIDA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,37,38,38,283,343,307,-28,3,5,35,27,Negativa y significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,,16.2,43.2,40.5,5.3,18.4,76.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25704,4,COLEGIO PART. ALCANTARA DE LA CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,47,53,60,286,325,287,-3,-17,8,17,7,No significativa,Negativa y significativa,Positiva y significativa,Positiva y significativa,No significativa,,,,,,17,44.7,38.3,5.7,34,60.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25709,5,COLEGIO PART. BOSTON COLLEGE LA FLORIDA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,75,71,71,289,282,269,2,-27,11,-26,-11,No significativa,Negativa y significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,,,,,,18.7,33.3,48,25.4,56.3,18.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25712,5,COLEGIO PART. ANDARES DE LA FLORIDA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio,Urbano,6,14,11,230,184,209,,,-34,-97,-50,,,Negativa y significativa,Negativa y significativa,Negativa y significativa,Ajenas a la Agencia: Resultados no representativos,,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: Resultados no representativos,,,,100,0,0,Ajenas al Establecimiento: No reporte,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25713,3,COLEGIO PART. MANANTIAL DE LA FLORIDA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Alto,Urbano,32,31,31,280,306,279,-3,-14,-10,-28,-25,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,15.6,53.1,31.3,9.7,48.4,41.9,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25714,1,COLEGIO PART. INSTITUTO CORINTIO,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,14,13,15,243,278,237,9,39,-35,-30,-43,No significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,42.9,50,7.1,30.8,53.8,15.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25716,8,COLEGIO PART. NEW HEINRICH HIGH SCHOOL,13,REGIÓN METROPOLITANA,1,SANTIAGO,13120,ÑUÑOA,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13120,ÑUÑOA,SANTIAGO ORIENTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,51,61,77,288,325,280,,,10,17,0,,,Positiva y significativa,Positiva y significativa,No significativa,Ajenas a la Agencia: Resultados no representativos,Ajenas a la Agencia: Resultados no representativos,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,19.6,27.5,52.9,6.6,29.5,63.9,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25717,6,COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN,13,REGIÓN METROPOLITANA,1,SANTIAGO,13122,PEÑALOLÉN,SANTIAGO ORIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13122,PEÑALOLÉN,SANTIAGO ORIENTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,108,109,108,292,307,288,-9,-10,14,-1,8,No significativa,No significativa,Positiva y significativa,No significativa,Positiva y significativa,,,,,,18.5,28.7,52.8,15.6,35.8,48.6,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25718,2,COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG,13,REGIÓN METROPOLITANA,1,SANTIAGO,13130,SAN MIGUEL,SANTIAGO CENTRO,13,REGIÓN METROPOLITANA,1,SANTIAGO,13130,SAN MIGUEL,SANTIAGO CENTRO,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,26,27,26,223,226,224,-9,-6,-55,-82,-56,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,76.9,19.2,3.8,77.8,22.2,0,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25722,2,COLEGIO PART. PATRONA SENORA DE LOURDES,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Alto,Urbano,65,63,63,292,333,300,7,4,2,-1,-4,No significativa,No significativa,No significativa,No significativa,No significativa,,,,,,15.4,27.7,56.9,4.8,27,68.3,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25724,9,COLEGIO PARTICULAR ANTILHUE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Alto,Urbano,30,29,29,303,349,313,-4,11,13,15,9,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,,10,23.3,66.7,0,13.8,86.2,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25725,7,ESCUELA PART. NAHUEL,13,REGIÓN METROPOLITANA,4,MAIPO,13404,PAINE,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13404,PAINE,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,45,45,45,279,306,287,21,23,1,-2,7,Positiva y significativa,Positiva y significativa,No significativa,No significativa,Positiva y significativa,,,,,,22.2,40,37.8,15.6,40,44.4,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,2m,25727,3,LICEO PART. SALESIANO MANUEL ARRIARAN BARROS,13,REGIÓN METROPOLITANA,1,SANTIAGO,13109,LA CISTERNA,SANTIAGO SUR,13,REGIÓN METROPOLITANA,1,SANTIAGO,13109,LA CISTERNA,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,97,95,98,251,293,266,-31,-20,-27,-15,-14,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,47.4,34,18.6,18.9,46.3,34.7,,,Rbd y curso rinde Simce
